question_index,question,rrf_rank,rrf_score,redis_key,chunk_id,chunk_index,corpus_chunk_index,source,source_type,retrieval_sources,dense_rank,bm25_rank,content
1,我有胃病现在还能吃布洛芬吗,11,0.016129032258064516,bge_m3:2218,生命时报#1,1,2218,生命时报,gongzhonghao,dense,2,,。　　布洛芬忌咖啡、可乐布洛芬会刺激胃黏膜，咖啡中的咖啡因和可乐中的古柯碱则会刺激胃酸分泌，加重布洛芬对胃黏膜的副作用，甚至诱发胃出血、胃穿孔。　　抗过敏药忌奶酪、肉制品服抗过敏药期间忌食奶酪、肉制品等富含组氨酸的食物。组氨酸在体内会转化为组织胺，抗过敏药抑制组织胺分解，造成组织胺蓄积，诱发头晕、头痛、心慌等不适。还需提醒的是，大家在网上常会看到些关于某食物和某药品不能同吃的信息，这些信息真假难辨。药物与食物间相互作用是一门系统的科学，最简单的信息获取方式是参考药品说明书，若说明书中信息不全，最好咨询医生或者药师。▲（生命时报特约记者李敏） 版权声明：本文为《生命时报》（微信号：LT0385）原创，未经授权谢绝转载，点击获取授权。商务合作：010-65363777内容合作：010-653637412016再次迭代，火速下载↓↓↓
1,我有胃病现在还能吃布洛芬吗,12,0.016129032258064516,bge_m3:2401,第十一诊室#0,0,2401,第十一诊室,gongzhonghao,sparse,,2,图片: Dribbble | 设计:  Jayde Annabelle Bloomer | 责任编辑: 筱箬原创文章，未经许可，请勿转载商务合作敬请联系：business_6team@163.com公众号内回复关键词查看更多相关文章导言作为一个天天奋战在临床最前线的消化科大夫，大内密探兄经常会被问及有关吃的问题，比如：「医生医生，我消化道出血/胰腺炎/肠梗阻/刚做完内镜手术……现在好饿能不能吃点东西啊？」「医生医生，我在吃XXX药，饮食方面要注意些啥啊？」「医生医生，我有冠心病，放过冠脉支架，在吃阿司匹林、波立维双抗，现在胃不舒服，该吃哪种胃药啊？」以及：「儿子，跟你说过多少回了，晚上不要吃水果！空腹不要喝酸奶！菠菜豆腐不能一起吃！豆浆鸡蛋不能一起吃！」「天呐，你不是中午才吃过柿子吗，现在居然在吃阳澄湖大闸蟹，亏你还是学医的！！！」——来自一位医生的妈妈的痛心疾首的呐喊还好，让密探兄稍感欣慰的是，在大多数病人面前，密探兄的话还是被信任的。哦，还有，今年连315晚会上都在打假「食物相克」了，可是俺娘她不看电视呐……咱今天就来聊聊，那么多食物、那么多药物，吃起来究竟相克不相克？需要注意些啥呢？食物VS食物话说，曾经听过一个故事：某少妻欲行不轨，变着法子组合各种相克的食物给老夫吃，吃了一年后老夫仍然身体棒棒、毫发无损，后来实在等不及了就直接下毒…..被捕后这歹毒的少妻一脸茫然，食物相克咋就不起作用呢？其实吧，对于「食物相克」这个问题我一直挺纳闷的，有人说这是中医博大精深，密探兄虽然对中医不太推崇，但这锅让中医背好像也不太合情理
1,我有胃病现在还能吃布洛芬吗,13,0.015873015873015872,bge_m3:789,人卫药学#3,3,789,人卫药学,gongzhonghao,dense,3,,2019/11/17布洛芬为解热镇痛类，非甾体抗炎药，通过抑制环氧化酶，减少前列腺素的合成，产生镇痛、抗炎作用；通过下丘脑体温调节中枢而起解热作用。是常用的缓解轻至中度疼痛如头痛、关节痛、偏头痛、牙痛、肌肉痛、神经痛、痛经的药物。也用于普通感冒或流行性感冒引起的发热。在临床应用中，布洛芬常与其他药物一同使用，今天小药为大家介绍布洛芬的药物相互作用~布洛芬＋伏立康唑临床建议：临床应该谨慎合用，特别是布洛芬大剂量或长期合用；Lexicomp列入C级，认为伏立康唑能升高布洛芬血药浓度，特别是S-布洛芬的浓度。作用机制：伏立康唑可能通过抑制CYP2C9而显著减慢了S-(＋)布洛芬的代谢。布洛芬＋氢氧化铝临床建议：临床应该避免合用布洛芬和氢氧化铝；Lexicomp列入B级，认为抗酸药能减少NSAIDs的吸收。作用机制：氢氧化铝使布洛芬形成不溶性的布洛芬盐而延缓其吸收，并增加局部胃肠道的刺激。布洛芬＋甲氨蝶呤临床建议：临床可以合用。抗风湿剂量（≤15mg/周）的甲氨蝶呤，避免与抗肿瘤剂量（＞1g/m2）的甲氨蝶呤合用；Lexicomp列入D级，认为NSAIDs能升高甲氨蝶呤的血药浓度。作用机制：无相互作用。布洛芬＋氢氧化镁临床建议：临床可以合用；Lexicomp列入B级。临床常常将布洛芬与抗酸药合用以减轻其对胃肠道的刺激作用。Parojcić等通过meta分析认为，氢氧化镁能增加布洛芬的溶解度而提高其生物利用度。体外可溶性研究还发现，Mg2＋能促进布洛芬形成可溶性固性物而有利于吸收。提示临床可以合用氢氧化镁等抗酸药，以增强布洛芬的生物利用度和疗效，减少对胃肠道的刺激作用
1,我有胃病现在还能吃布洛芬吗,14,0.015873015873015872,bge_m3:1271,初晴多囊学堂#0,0,1271,初晴多囊学堂,gongzhonghao,sparse,,3,做咨询久了，我渐渐发现，有些问题是可以统一回答的。而我也希望有朝一日，能把与多囊相关的话题都以文章的形式写完，下次再遇到同样的提问，姐妹们就能把文章分享出去，这样我就能解放出来做其他事情啦。今天，我们的话题很简单。1. 月经期能照常吃营养素吗？2. 什么时间点吃营养素最好？3. 会不会产生药物相互作用？月经期能照常吃营养素吗？营养素不能像激素那样直接作用于子宫内膜，也不能像促排药那样直接刺激卵泡生长，但它可以为卵泡营造舒适的生存环境。月经来潮前一周和后一周，是卵泡发育的窗口期，此时卵巢里有多颗2~5毫米的卵泡蓄势待发，它们能不能在月经结束后成长为优势卵泡，其实就在此一举。在这关键的两周时间里，如果营养状况良好，FSH和LH信号适宜，没有慢性炎症和高胰岛素的阻挠，那么卵泡就有机会突围而出。换句话说，月经前和月经期反而更应该吃营养素，而且这两周的饮食也要比平时更加注意。（红色区间是最关键的，和FSH有关）什么时间吃营养素最好？营养素的类型不同，最佳的服用时间也是不同的，有的推荐餐前吃，有的建议餐后服用，还有的应该放在晚上睡前，这都是为了提高营养素的利用率。适合餐前服用的主要是肌醇和益生菌，它们不容易造成胃肠道不适，而且餐前服用还能提高利用率。其余绝大部分营养素都应该餐后服用，尤其是脂溶性的营养素，例如辅酶Q10和维生素D3，它们需要溶解于油脂才能被吸收。这里我要强调一点，餐前通常是指用餐前的30分钟，而餐后的意思是吃完饭就马上可以吃了，我有时就是喝汤喂营养素。毕竟营养素就是食物中的成分，它们本身就应该伴随着食物一起吃
1,我有胃病现在还能吃布洛芬吗,15,0.015625,bge_m3:790,人卫药学#4,4,790,人卫药学,gongzhonghao,dense,4,,。体外可溶性研究还发现，Mg2＋能促进布洛芬形成可溶性固性物而有利于吸收。提示临床可以合用氢氧化镁等抗酸药，以增强布洛芬的生物利用度和疗效，减少对胃肠道的刺激作用。作用机制：无相互作用。布洛芬＋庆大霉素临床建议：临床应该谨慎合用，注意合用增加肾毒性；Lexicomp列入C级，认为NSAIDs减少氨基糖苷类药物的清除，增加肾脏毒性。以上内容选自《药物相互作用基础与临床（第3版）》，主编刘治军、韩红蕾。▇ 扫码关注我们 ▇人卫药学
1,我有胃病现在还能吃布洛芬吗,16,0.015384615384615385,bge_m3:2410,第十一诊室#9,9,2410,第十一诊室,gongzhonghao,sparse,,5,。那为什么会致命？因为除此之外，杰克逊平常还服用大量抗抑郁药、镇静药等等药物，引发了致命药物间的相互作用……所以出现这样的结果，也就不足为奇了。总结一下，食物相克不足为信，任它千变万化各种排列组合，我们可以一概不信，以此即可一招制敌。然而，但凡碰到要吃药的时候，最好还是问一句医生，服药期间有啥忌口、有啥要注意，不同专科看病开药时，也得主动提醒医生：「现在我因为XX疾病在吃XX药物，和现在开的药不会冲突吧？」，这样更便于医生开出合适的、相互作用小的药物。好啦，今天就到这里！觉得有用就动动小手转发、点 在看 吧~早安，我爱这个世界。
1,我有胃病现在还能吃布洛芬吗,17,0.015151515151515152,bge_m3:6860,药物咨询中206例潜在不良药物相互作用的调查分析_张燕荣#4,4,6860,药物咨询中206例潜在不良药物相互作用的调查分析_张燕荣.pdf,pdf,dense,6,,"3.2 药物效应动力学相互作用
[参考文献]
主要是引起药效学不良反应，布洛芬会减弱阿司匹林的疗效，可在服用阿司匹林2 h后再服用布洛芬。有证据提示对乙酰氨基酚、双氯芬酸、美洛昔康可能对阿司匹林的抗血小板作用无影响 [12] 。应告诫服用低剂量阿司匹林的患者不要自行使用布洛芬，而应在临床医生的指导下使用。对于需做皮试的药品，在皮试前医生应询问患者是否正在使用组胺 H1 -R拮抗药，以免影响皮试结果。还应注意一些有相同不良反应的药品联合用药时不良反应会叠加，如阿仑膦酸钠与非甾体抗炎药，非诺贝特与阿托伐他汀钙，可采取错峰服药，间隔足够时间，严重的应避免合用。左甲状腺素会影响降糖药物的药效，应根据患者血糖调整给药剂量，舍曲林会影响TSH，应调整左甲状腺素药量。一些口服活菌制剂与抗菌药物合用时一定要错开3 h使用。乳杆菌活菌胶囊(阴道用)与克霉唑阴道片合用时要先用克霉唑阴道片，1个疗程后再用乳杆菌活菌胶囊(阴道用)营养阴道。
[摘要] 目的：了解我院万古霉素的应用情况，为其临床合理应用提供参考。方法：采用回顾性研究的方法，对我院2016年1－12月使用万古霉素的住院患者信息进行采集，共计纳入95例患者，对其科室分布、病原菌检测、疗效、血药浓度监测情况等进行统计分析。结果：95例患者科室分布中，以血液科(14.74%)及骨科(13.68%)万古霉素的使用率最高；病原学送检率为78.95%；治疗有效例数为86例(90.53%)；监测血药浓度9例(9.47%)。结论：我院万古霉素使用情况基本合理，需加强万古霉素血药浓度监测，促进其合理应用。"
1,我有胃病现在还能吃布洛芬吗,18,0.014925373134328358,bge_m3:2169,消化界#16,16,2169,消化界,gongzhonghao,dense,7,,。药物治疗包括五个方面。首先，如有幽门螺杆菌的感染，我们要在评估后做幽门螺杆菌的根除治疗。其次，中国人群为黏膜易损伤人群，因此我们需要特别注意黏膜的保护。第三，要适度地抑酸，因为胃酸也是黏膜损伤的重要因素。第四，要改善胃动力，这是因为很多患者是由胃动力异常引起的症状。第五，补充消化酶和改善抑郁症焦虑症状。老年人慢性胃炎出现的症状较多，既有疼痛也有腹胀，所以通常需要联合用药治疗。“ 老年人慢性胃炎治疗需避免药物间相互作用，选择安全性高的药物王小众教授：老年人心脑血管疾病的患病率高，可能同时服用多种药物。在老年人慢性胃炎治疗药物选择方面，需要注意药物间的相互作用，概括起来为两个方面的问题。第一，抑酸药物的选择：由于常用的抑酸药质子泵抑制剂（PPI）与多种药物通过相同的代谢途径，即CYP2C19，所以如果同时服用容易产生药物间的相互作用，特别是老年人常用的抗凝药物，例如氯吡格雷。这部分患者选择抑酸药时，要尽量避免选择CYP2C19代谢通路的药物，推荐选择泮托拉唑和雷贝拉唑。第二，胃动力药物的选择：因为很多胃动力药会影响心脏的安全性，例如可能导致心律失常，已有一些胃动力药物由于严重心脏安全性问题而退市。 老年慢性胃炎患者在选择胃动力药物时，更需要注意选择那些对心脏安全性高的药物。目前我国临床使用的胃动力药物有四种：多潘立酮、莫沙必利、伊托必利、西尼必利。多潘立酮在近几年被陆续报道有引发严重室性心律失常甚至心源性猝死的案例，因此老年患者应慎用。莫沙必利在欧美没有上市；西尼必利在欧美已上市多年，但在中国刚刚上市，这两种药物的心脏安全性证据均不够充分
1,我有胃病现在还能吃布洛芬吗,19,0.014925373134328358,bge_m3:2498,肺癌康复圈#10,10,2498,肺癌康复圈,gongzhonghao,sparse,,7,。用西柚配靶向药，相当于突然增量，但具体增了多少量，受到几个不确定因素制约（患者吃的西柚量、品种、吃法不同，吃下去的西柚对不同患者身体中的CYP3A具体影响也不同），导致无法精确计算到多少西柚量配多少靶向剂量才能够对每个患者都有效。可能有的患者还想问：“那我能服药前几个小时吃或者服药后几小时吃可以吗？”小编提示，管住嘴巴真的很重要！二、西柚的干扰力“三天”才会消失一个人吃了西柚或喝了西柚汁之后，酶活性可能需要长达 72 小时才能恢复。因此整个用药期间都不建议你吃西柚。实在想吃，至少间隔 3 天以上，而且还不能大量（建议不超过200ml的西柚汁）。小贴士：也要警惕西柚制品有些加工食品里面添加了西柚成分，这些成分里面也含有呋喃香豆素，因此大家最好学会看食品配料表，位置越靠前在该食品中所含量就越多。那是不是还有患者想问：“除了西柚，其它水果会影响靶向药吗？”其实还真有，只是它们都没有西柚的“名气大”。三、这些蔬果类也需要“警惕”西柚其实是一种自带“洋范儿”的水果。它不仅是外国出生，而且是甜橙和柚子杂交出来的“混血儿”，因此西柚有很多近亲，比如香橼、柚子、橘子、柑、橙子、青柠、黄柠檬。既然是近亲，自然身体里也流淌了一点“呋喃香豆素”，只是通常来说，含量都没有西柚多。理论上，为了保证用药安全，肺癌患者服用靶向药期间建议不吃西柚，慎吃“近亲们”
1,我有胃病现在还能吃布洛芬吗,20,0.014705882352941176,bge_m3:2414,粤营养越健康#3,3,2414,粤营养越健康,gongzhonghao,dense,8,,。此外CoQ10、鳄梨也可中和华法林的抗凝作用。也要关注增强其药效的食物，比如洋葱、大蒜、木瓜、芒果、大量维生素E、当归、人参等。（见链接）■ 帕金森病用左旋多巴治疗应限制高蛋白摄入，因其会减弱左旋多巴的作用。同时应限制维生素B6的摄入，富含的食物有鸡肉、肝脏、豆类、蛋类、酵母等。# 酒精对药物的影响 #    乙醇（酒精）与某些药物结合是可产生累加的毒性作用。■吃抗生素不饮酒，否则会抑制肝脏中的乙醛脱氢酶，使乙醇在体内氧化为乙醛后不能再继续被分解氧化，从而导致乙醛在体内大量蓄积，可产生“乙醛蓄积综合征”，表现为恶心、呕吐、剧烈头痛、颜面赤红、呼吸困难、低血压等；■ 乙醇与镇静药（苯二氮卓类、巴比妥盐）同服可产生过度嗜睡、动作失调；■ 乙醇与阿司匹林、布洛芬合用会增加胃肠道溃疡或出血风险；■ 乙醇也不应与表现出肝毒性的药物（对乙酰氨基酚、胺碘酮、甲氨蝶呤）合用；■ 饮酒可使吗啡的缓释颗粒迅速溶解释放出可能致死剂量的吗啡。■ 乙醇能抑制糖异生作用，尤其空腹饮用时，可使胰岛素或口服降糖药格列本脲引发的低血糖发作持续的时间更长。#肠内营养制剂对药物的影响#      对无法进食需要管饲肠内营养剂的患者，用药时注意其相互影响，否则容易出现堵管、营养剂分层
2,我正在吃阿司匹林还能再吃布洛芬吗,1,0.0304147465437788,bge_m3:2419,素食营养师#2,2,2419,素食营养师,gongzhonghao,dense|sparse,2,10,。但过量服用这类止痛药会直接损害肾小管，有肾脏基础病的人更需慎用止痛药；此外一些人吃完这类药物，或出现肾脏过敏现象。长期使用抑制胃酸分泌的药品，也容易引发急性肾衰。这几种药不能过量吃，更不能一起吃。正确服药方法：西药退烧药选用一种即可，对乙酰氨基酚或布洛芬一天内不要使用超过4次。使用布洛芬退烧时，应注意每次间隔6小时，一天用药不超过4次；使用对乙酰氨基酚退烧，若持续发热或疼痛，每4-6小时可重复使用1次，一天用药不超过4次。GOOD退烧药和感冒药不能一起吃布洛芬和其他感冒药04part4北京中医药大学第三附属医院呼吸科主任崔红生教授在接受人民日报健康客户端采访时提醒，退烧药与感冒药尽量不要叠加使用。四川省中西医结合医院内一科主任、副主任医师杨粤峰介绍，重复用药不仅可能没有效果，还可能适得其反：“退烧药，比如说这个对乙酰氨基酚或者布洛芬，它本身就是同一类的，两个一起用的话，不会增加它的用药效果，反而会增加用药之后的副作用。”GOOD西药和中药不要一起吃西药退烧药与中药感冒药尽量不要同服05part5比如吃了连花清瘟、金花清感、宣肺败毒颗粒等药物，就不用再额外服用布洛芬或对乙酰氨基酚了。因为这些中成药本身就有退热的功效。已经出现连吃3天连花清瘟加布洛芬，导致急性肝衰竭的例子：GOOD以下药物组合危险很大请务必注意06part61.藿香正气水+头孢=肝损伤  藿香正气水里面含有酒精，可以和头孢发生相互作用。头孢菌素可抑制酒精代谢，从而造成乙醇蓄积，引起中毒。临床上叫做双硫仑反应。患者可能会出现恶心、呕吐、头晕、头痛，严重时可能还会出现呼吸困难等症状，造成肝损伤，甚至还有可能威胁生命
2,我正在吃阿司匹林还能再吃布洛芬吗,2,0.028370221327967807,bge_m3:2217,生命时报#0,0,2217,生命时报,gongzhonghao,dense|sparse,10,11,你吃药期间会在意食物的搭配吗？要是没有，那可得注意了，因为有些药物和食物一起服用，严重时可能会有不良反应甚至引起中毒。辽宁省人民医院药剂科主任闫明告诉《生命时报》记者，尤其是在服以下药物时，一定要学会“管住嘴”。　　钙片忌菠菜菠菜含有大量草酸钾，进入体内后电解的草酸根离子会沉淀钙离子，妨碍人体吸收钙，还容易生成草酸钙结石。服钙片前后2小时内不要进食菠菜，如果要吃的话要先将菠菜焯一下再食用。　　止泻药忌牛奶服止泻药不能饮用牛奶，因为牛奶不仅会降低止泻药药效，其含有的乳糖还容易加重腹泻。　　降压药忌西柚因为西柚汁中的柚皮素成分会影响肝脏中某种酶（CYP3A4）的功能，而这种酶与降压药尤其是非洛地平等二氢吡啶类降压药的代谢有关，将造成血液中药物浓度过高，降压作用成倍增长，增加副作用，易引发低血压。　　黄连素忌茶茶水含有鞣质，在体内易被分解成鞣酸，而鞣酸会沉淀黄连素中的生物碱，降低其药效。因此，服用黄连素前后2小时内不宜饮茶。　　阿司匹林忌酒酒在体内先被氧化成乙醛，然后成为乙酸，而阿司匹林会妨碍乙醛氧化成乙酸，造成体内乙醛蓄积，加重发热和全身疼痛等症状，还容易引起肝损伤。　　抗生素忌牛奶、果汁服用抗生素前后2小时不要饮用牛奶或果汁，因为牛奶会降低抗生素活性，使药效无法充分发挥；而果汁（尤其是新鲜果汁）富含的果酸会加速抗生素溶解，不仅降低药效，还可能增加毒副作用。　　布洛芬忌咖啡、可乐布洛芬会刺激胃黏膜，咖啡中的咖啡因和可乐中的古柯碱则会刺激胃酸分泌，加重布洛芬对胃黏膜的副作用，甚至诱发胃出血、胃穿孔。　　抗过敏药忌奶酪、肉制品服抗过敏药期间忌食奶酪、肉制品等富含组氨酸的食物
2,我正在吃阿司匹林还能再吃布洛芬吗,3,0.02548435171385991,bge_m3:6860,药物咨询中206例潜在不良药物相互作用的调查分析_张燕荣#4,4,6860,药物咨询中206例潜在不良药物相互作用的调查分析_张燕荣.pdf,pdf,dense|sparse,1,50,"3.2 药物效应动力学相互作用
[参考文献]
主要是引起药效学不良反应，布洛芬会减弱阿司匹林的疗效，可在服用阿司匹林2 h后再服用布洛芬。有证据提示对乙酰氨基酚、双氯芬酸、美洛昔康可能对阿司匹林的抗血小板作用无影响 [12] 。应告诫服用低剂量阿司匹林的患者不要自行使用布洛芬，而应在临床医生的指导下使用。对于需做皮试的药品，在皮试前医生应询问患者是否正在使用组胺 H1 -R拮抗药，以免影响皮试结果。还应注意一些有相同不良反应的药品联合用药时不良反应会叠加，如阿仑膦酸钠与非甾体抗炎药，非诺贝特与阿托伐他汀钙，可采取错峰服药，间隔足够时间，严重的应避免合用。左甲状腺素会影响降糖药物的药效，应根据患者血糖调整给药剂量，舍曲林会影响TSH，应调整左甲状腺素药量。一些口服活菌制剂与抗菌药物合用时一定要错开3 h使用。乳杆菌活菌胶囊(阴道用)与克霉唑阴道片合用时要先用克霉唑阴道片，1个疗程后再用乳杆菌活菌胶囊(阴道用)营养阴道。
[摘要] 目的：了解我院万古霉素的应用情况，为其临床合理应用提供参考。方法：采用回顾性研究的方法，对我院2016年1－12月使用万古霉素的住院患者信息进行采集，共计纳入95例患者，对其科室分布、病原菌检测、疗效、血药浓度监测情况等进行统计分析。结果：95例患者科室分布中，以血液科(14.74%)及骨科(13.68%)万古霉素的使用率最高；病原学送检率为78.95%；治疗有效例数为86例(90.53%)；监测血药浓度9例(9.47%)。结论：我院万古霉素使用情况基本合理，需加强万古霉素血药浓度监测，促进其合理应用。"
2,我正在吃阿司匹林还能再吃布洛芬吗,4,0.025460793502030614,bge_m3:2526,药事网#8,8,2526,药事网,gongzhonghao,dense|sparse,37,6,"！》《第一版，北京刚刚发布》《最权威中医药方来了！》《对乙酰氨基酚 PK 布洛芬》《央视1-布洛芬还能吃吗？》《赵宁对话张文宏,全球直播》《阳性感染者居家康复实用手册》《这张国家开出的药方，请收好！》《布洛芬和对乙酰氨基酚有何区别？》《感染新冠后如何对症服用中成药？》《解析新冠肺炎疫情下的失眠与用药》《疫情期提高免疫力，药物管用吗？》《有“症状”了如何选药？药师来详解》《新冠病毒感染居家治疗简明药物手册》《新冠病毒感染者居家治疗指南》国务院《新冠个人合理用药大全-解放军总医院》《抗击新冠肺炎，营养支持治疗刻不容缓》《新冠肺炎疫情下，如何合理选择祛痰药》《感染奥密克戎后，抗原多久能测出来？》《关于孩子发烧，你需要知道的17个问题》《新型冠状病毒肺炎诊疗方案-试行第九版》《朋友圈疯传的“新冠吃药顺序图”可靠吗？》《转需！孕产妇新冠病毒防护治疗手册来了》《“新十条”出台，居家隔离，你准备好了吗？》《为啥桃罐头必须是黄桃的，别的桃不行吗？》《热搜第一！“阳过”后，千万要警惕这个疾病》《108种！官方发布新冠感染者用药目录-第一版》《连花清瘟和布洛芬能一块吃吗？服用时请间隔》《北京发布新冠病毒感染者用药目录（第一版）》《“我阳了，怎么办？”北大医学专家贴心支招！》《新冠病毒感染者居家治疗简明药物手册-第一版》《儿童新冠小药箱这样配制！儿童发病7日图来了》阳性居家如何自我管理?《新冠自我康复指导手册》 《儿童、成人感染新冠病程图"
2,我正在吃阿司匹林还能再吃布洛芬吗,5,0.01639344262295082,bge_m3:1271,初晴多囊学堂#0,0,1271,初晴多囊学堂,gongzhonghao,sparse,,1,做咨询久了，我渐渐发现，有些问题是可以统一回答的。而我也希望有朝一日，能把与多囊相关的话题都以文章的形式写完，下次再遇到同样的提问，姐妹们就能把文章分享出去，这样我就能解放出来做其他事情啦。今天，我们的话题很简单。1. 月经期能照常吃营养素吗？2. 什么时间点吃营养素最好？3. 会不会产生药物相互作用？月经期能照常吃营养素吗？营养素不能像激素那样直接作用于子宫内膜，也不能像促排药那样直接刺激卵泡生长，但它可以为卵泡营造舒适的生存环境。月经来潮前一周和后一周，是卵泡发育的窗口期，此时卵巢里有多颗2~5毫米的卵泡蓄势待发，它们能不能在月经结束后成长为优势卵泡，其实就在此一举。在这关键的两周时间里，如果营养状况良好，FSH和LH信号适宜，没有慢性炎症和高胰岛素的阻挠，那么卵泡就有机会突围而出。换句话说，月经前和月经期反而更应该吃营养素，而且这两周的饮食也要比平时更加注意。（红色区间是最关键的，和FSH有关）什么时间吃营养素最好？营养素的类型不同，最佳的服用时间也是不同的，有的推荐餐前吃，有的建议餐后服用，还有的应该放在晚上睡前，这都是为了提高营养素的利用率。适合餐前服用的主要是肌醇和益生菌，它们不容易造成胃肠道不适，而且餐前服用还能提高利用率。其余绝大部分营养素都应该餐后服用，尤其是脂溶性的营养素，例如辅酶Q10和维生素D3，它们需要溶解于油脂才能被吸收。这里我要强调一点，餐前通常是指用餐前的30分钟，而餐后的意思是吃完饭就马上可以吃了，我有时就是喝汤喂营养素。毕竟营养素就是食物中的成分，它们本身就应该伴随着食物一起吃
